Step,Polarization,Revenue,Churn_Rate,Avg_Frustration,Active_Users,Run,Bridge
103,0.9927997682476885,55.6,0.305,1.7122302158273381,139,8,False
104,0.99493199171636,55.6,0.305,1.7338129496402879,139,8,False
105,0.9942129913358245,55.6,0.305,1.618705035971223,139,8,False
106,0.9953517867872342,55.6,0.305,1.6546762589928057,139,8,False
107,0.992127641489892,55.2,0.31,1.5797101449275361,138,8,False
108,0.9900960831010265,54.400000000000006,0.32,1.3970588235294117,136,8,False
109,0.9876945167311432,54.400000000000006,0.32,1.4191176470588236,136,8,False
110,0.9920915663951451,54.400000000000006,0.32,1.4264705882352942,136,8,False
111,0.9918162014286425,54.400000000000006,0.32,1.4558823529411764,136,8,False
112,0.994374156562487,54.400000000000006,0.32,1.3823529411764706,136,8,False
113,0.9938213720379051,54.400000000000006,0.32,1.3823529411764706,136,8,False
114,0.9943870516968086,54.0,0.325,1.3777777777777778,135,8,False
115,0.9944164387166118,54.0,0.325,1.3185185185185184,135,8,False
116,0.9951674779544432,54.0,0.325,1.3925925925925926,135,8,False
117,0.9951050305535086,54.0,0.325,1.362962962962963,135,8,False
118,0.9951463334872767,54.0,0.325,1.4296296296296296,135,8,False
119,0.9952123366147811,54.0,0.325,1.4074074074074074,135,8,False
120,0.9906117904926872,54.0,0.325,1.4666666666666666,135,8,False
121,0.9905511811665031,54.0,0.325,1.4666666666666666,135,8,False
122,0.9878113827773692,54.0,0.325,1.474074074074074,135,8,False
123,0.9917850389835094,54.0,0.325,1.5185185185185186,135,8,False
124,0.9896239336607788,54.0,0.325,1.5185185185185186,135,8,False
125,0.9897513563314403,54.0,0.325,1.474074074074074,135,8,False
126,0.9797379865631286,54.0,0.325,1.3037037037037038,135,8,False
127,0.9810063302611574,54.0,0.325,1.348148148148148,135,8,False
128,0.9815133635213632,54.0,0.325,1.325925925925926,135,8,False
129,0.9804919292184653,54.0,0.325,1.2740740740740741,135,8,False
130,0.9862761826464714,53.6,0.33,1.208955223880597,134,8,False
131,0.9880485257854713,53.6,0.33,1.2462686567164178,134,8,False
132,0.9886190988582847,53.6,0.33,1.335820895522388,134,8,False
133,0.9851113563137956,53.6,0.33,1.2611940298507462,134,8,False
134,0.9851394821887012,53.6,0.33,1.3507462686567164,134,8,False
135,0.9877779230286818,53.6,0.33,1.3059701492537314,134,8,False
136,0.9921365995828402,53.6,0.33,1.3507462686567164,134,8,False
137,0.9901665185702062,53.6,0.33,1.4402985074626866,134,8,False
138,0.991717195996077,53.6,0.33,1.3208955223880596,134,8,False
139,0.9856205945161279,53.6,0.33,1.2537313432835822,134,8,False
140,0.9906778546251065,53.6,0.33,1.3134328358208955,134,8,False
141,0.9944801550667871,53.6,0.33,1.2611940298507462,134,8,False
142,0.995792031638876,53.6,0.33,1.3134328358208955,134,8,False
143,0.9958528095110426,53.6,0.33,1.373134328358209,134,8,False
144,0.9959612633671949,53.6,0.33,1.4402985074626866,134,8,False
145,0.9959222130074378,53.6,0.33,1.3880597014925373,134,8,False
146,0.9959326459405281,53.6,0.33,1.4104477611940298,134,8,False
147,0.9959425720581097,53.6,0.33,1.462686567164179,134,8,False
148,0.9959819186315292,53.6,0.33,1.4253731343283582,134,8,False
149,0.9959819013336362,53.6,0.33,1.5223880597014925,134,8,False
150,0.9930824346653465,53.6,0.33,1.537313432835821,134,8,False
151,0.9897005800296269,53.2,0.335,1.5413533834586466,133,8,False
152,0.9872937240571473,53.2,0.335,1.5413533834586466,133,8,False
153,0.9901153985431077,52.800000000000004,0.34,1.4090909090909092,132,8,False
154,0.990772115313602,52.800000000000004,0.34,1.3181818181818181,132,8,False
155,0.9903697447370735,52.800000000000004,0.34,1.3181818181818181,132,8,False
156,0.9939811939162391,52.800000000000004,0.34,1.2424242424242424,132,8,False
157,0.9940240430822257,52.800000000000004,0.34,1.2878787878787878,132,8,False
158,0.9952659020620571,52.800000000000004,0.34,1.371212121212121,132,8,False
159,0.9956372770610842,52.800000000000004,0.34,1.4090909090909092,132,8,False
160,0.9958372142582884,52.800000000000004,0.34,1.4621212121212122,132,8,False
161,0.9893999221067163,52.800000000000004,0.34,1.4696969696969697,132,8,False
162,0.9897759249627934,52.800000000000004,0.34,1.5227272727272727,132,8,False
163,0.9873296816097231,52.800000000000004,0.34,1.5227272727272727,132,8,False
164,0.9888586842597603,52.400000000000006,0.345,1.3129770992366412,131,8,False
165,0.9870597125197387,52.400000000000006,0.345,1.4961832061068703,131,8,False
166,0.9899648600258201,52.400000000000006,0.345,1.4351145038167938,131,8,False
167,0.9896879312593388,52.0,0.35,1.376923076923077,130,8,False
168,0.9888781610904867,52.0,0.35,1.3615384615384616,130,8,False
169,0.9898988357547821,52.0,0.35,1.2461538461538462,130,8,False
170,0.9885460387590188,52.0,0.35,1.2923076923076924,130,8,False
171,0.9876042741638158,52.0,0.35,1.3846153846153846,130,8,False
172,0.9917674832814097,52.0,0.35,1.3692307692307693,130,8,False
173,0.9939513000030897,52.0,0.35,1.3461538461538463,130,8,False
174,0.9940771750784007,52.0,0.35,1.2923076923076924,130,8,False
175,0.9912802875741212,52.0,0.35,1.2153846153846153,130,8,False
176,0.9924059386067454,52.0,0.35,1.2769230769230768,130,8,False
177,0.9926112284390306,52.0,0.35,1.2846153846153847,130,8,False
178,0.9861897592816703,52.0,0.35,1.2307692307692308,130,8,False
179,0.9851199063351183,52.0,0.35,1.1538461538461537,130,8,False
180,0.9779260038098374,52.0,0.35,1.1615384615384616,130,8,False
181,0.9839237773455843,52.0,0.35,1.1538461538461537,130,8,False
182,0.9880863033987224,52.0,0.35,1.0692307692307692,130,8,False
183,0.9874787551803185,52.0,0.35,1.0307692307692307,130,8,False
184,0.9858265120748129,51.6,0.355,0.9922480620155039,129,8,False
185,0.9892718458280823,51.6,0.355,1.062015503875969,129,8,False
186,0.9915305674783248,51.6,0.355,1.1395348837209303,129,8,False
187,0.993851026076589,51.6,0.355,1.1085271317829457,129,8,False
188,0.9906965803941258,51.2,0.36,0.984375,128,8,False
189,0.993145019421941,51.2,0.36,1.0078125,128,8,False
190,0.9936365954790327,51.2,0.36,0.96875,128,8,False
191,0.9949339492728849,51.2,0.36,0.859375,128,8,False
192,0.9955785808323298,51.2,0.36,0.84375,128,8,False
193,0.9871903173638431,51.2,0.36,0.9140625,128,8,False
194,0.9902950259325645,51.2,0.36,1.0,128,8,False
195,0.9909267966334072,51.2,0.36,0.90625,128,8,False
196,0.9897683479020238,51.2,0.36,0.9453125,128,8,False
197,0.9930348663740126,51.2,0.36,0.9921875,128,8,False
198,0.9928642323797786,51.2,0.36,0.9453125,128,8,False
199,0.9937193404141496,51.2,0.36,1.0,128,8,False
200,0.9953650739258798,51.2,0.36,0.9375,128,8,False
0,0.7273873948645747,80.0,0.0,0.0,200,9,False
1,0.8151954282647651,80.0,0.0,0.46,200,9,False
2,0.8730614077208768,80.0,0.0,0.765,200,9,False
3,0.9159212393383648,80.0,0.0,1.045,200,9,False
4,0.9416906037376723,80.0,0.0,1.235,200,9,False
5,0.961167503040946,80.0,0.0,1.455,200,9,False
6,0.9722765066321771,80.0,0.0,1.675,200,9,False
7,0.9790636527882722,80.0,0.0,2.02,200,9,False
8,0.9861185029375864,80.0,0.0,2.25,200,9,False
9,0.9826079685735647,80.0,0.0,2.39,200,9,False
10,0.9856245832959437,80.0,0.0,2.715,200,9,False
11,0.9839167359071168,80.0,0.0,2.885,200,9,False
12,0.9833159604603966,80.0,0.0,2.96,200,9,False
13,0.9855082021712956,80.0,0.0,3.23,200,9,False
14,0.9864048073467921,80.0,0.0,3.49,200,9,False
15,0.9836117653668304,80.0,0.0,3.65,200,9,False
16,0.9888971455483944,76.80000000000001,0.04,3.40625,192,9,False
17,0.9795733196086789,76.80000000000001,0.04,3.5833333333333335,192,9,False
18,0.9776412359202012,76.80000000000001,0.04,3.6458333333333335,192,9,False
19,0.9864264473028316,76.80000000000001,0.04,3.8125,192,9,False
20,0.9839949899077353,75.60000000000001,0.055,3.8465608465608465,189,9,False
21,0.9853643621058887,75.60000000000001,0.055,3.9788359788359786,189,9,False
22,0.9906317871198083,74.0,0.075,3.8702702702702703,185,9,False
23,0.9933525494224142,73.60000000000001,0.08,3.9184782608695654,184,9,False
24,0.9901600920283125,72.4,0.095,3.911602209944751,181,9,False
25,0.9889822238814322,72.4,0.095,4.027624309392265,181,9,False
26,0.9928842194047103,71.2,0.11,3.938202247191011,178,9,False
27,0.9878520728172371,71.2,0.11,4.01685393258427,178,9,False
28,0.9851833772904894,68.8,0.14,3.755813953488372,172,9,False
29,0.9862111194341894,68.8,0.14,3.7325581395348837,172,9,False
30,0.9844497366889022,68.8,0.14,3.872093023255814,172,9,False
31,0.9859100248038964,68.0,0.15,3.676470588235294,170,9,False
32,0.9842964362814735,66.4,0.17,3.433734939759036,166,9,False
33,0.9879771407040885,66.4,0.17,3.5060240963855422,166,9,False
34,0.9867706082077567,64.4,0.195,3.2360248447204967,161,9,False
35,0.9828669280675187,64.4,0.195,3.341614906832298,161,9,False
36,0.9885439177458037,63.6,0.205,3.1257861635220126,159,9,False
37,0.9912003156880792,63.2,0.21,3.1139240506329116,158,9,False
38,0.9923018703129418,63.2,0.21,3.278481012658228,158,9,False
39,0.9881209023554302,62.400000000000006,0.22,3.1923076923076925,156,9,False
40,0.9862071129385963,61.6,0.23,3.1233766233766236,154,9,False
41,0.9877196072024774,61.2,0.235,3.0784313725490198,153,9,False
42,0.9891455213603138,61.2,0.235,3.3137254901960786,153,9,False
43,0.9824570987918815,60.800000000000004,0.24,3.210526315789474,152,9,False
44,0.979792823538586,60.0,0.25,3.0733333333333333,150,9,False
45,0.9744165545342569,59.6,0.255,3.0604026845637584,149,9,False
46,0.9788274894104046,59.6,0.255,3.0067114093959733,149,9,False
47,0.9732074706393467,59.2,0.26,2.9527027027027026,148,9,False
48,0.9654534753679035,58.400000000000006,0.27,2.7739726027397262,146,9,False
49,0.9721929379798768,58.400000000000006,0.27,2.7465753424657535,146,9,False
50,0.9829161041389143,58.400000000000006,0.27,2.8698630136986303,146,9,False
51,0.9810920493235674,58.0,0.275,2.9517241379310346,145,9,False
52,0.9830199556980472,57.6,0.28,2.7777777777777777,144,9,False
53,0.9792476251540587,57.6,0.28,2.736111111111111,144,9,False
54,0.9764680427564589,57.2,0.285,2.5174825174825175,143,9,False
55,0.9750530160176138,57.2,0.285,2.5104895104895104,143,9,False
56,0.9690398114597341,57.2,0.285,2.4895104895104896,143,9,False
57,0.9679436744648842,57.2,0.285,2.4685314685314683,143,9,False
58,0.9741906998634194,57.2,0.285,2.5734265734265733,143,9,False
59,0.9713554531816416,57.2,0.285,2.5874125874125875,143,9,False
60,0.9625001144971926,56.400000000000006,0.295,2.297872340425532,141,9,False
61,0.9641529918354547,56.0,0.3,2.192857142857143,140,9,False
62,0.9646404610945843,56.0,0.3,2.2214285714285715,140,9,False
63,0.9579834285262843,55.6,0.305,2.035971223021583,139,9,False
64,0.958199642447442,55.2,0.31,1.9782608695652173,138,9,False
65,0.9593736001497032,55.2,0.31,2.028985507246377,138,9,False
66,0.9621450720152479,55.2,0.31,2.1956521739130435,138,9,False
67,0.9612290953370191,54.800000000000004,0.315,2.1313868613138687,137,9,False
68,0.9640165168918745,54.400000000000006,0.32,2.0073529411764706,136,9,False
69,0.966498819803931,54.400000000000006,0.32,2.036764705882353,136,9,False
70,0.9674224711306767,54.400000000000006,0.32,1.9338235294117647,136,9,False
71,0.9570673656832738,54.0,0.325,1.9111111111111112,135,9,False
72,0.9560736736143984,54.0,0.325,1.9111111111111112,135,9,False
73,0.9668176196861495,54.0,0.325,1.9481481481481482,135,9,False
74,0.9645762934227335,53.6,0.33,1.835820895522388,134,9,False
75,0.9593068258128963,53.6,0.33,1.8134328358208955,134,9,False
76,0.9639551283795766,53.6,0.33,1.8656716417910448,134,9,False
77,0.9560282020107843,53.6,0.33,1.8507462686567164,134,9,False
78,0.9598382762106731,53.2,0.335,1.9323308270676691,133,9,False
79,0.9547838474445347,53.2,0.335,1.9398496240601504,133,9,False
80,0.9611457491887332,52.800000000000004,0.34,1.9090909090909092,132,9,False
81,0.9612848508113622,52.800000000000004,0.34,1.8863636363636365,132,9,False
82,0.9668861108460348,52.800000000000004,0.34,1.893939393939394,132,9,False
83,0.9624378200754987,52.800000000000004,0.34,1.8257575757575757,132,9,False
84,0.9665140645765526,52.800000000000004,0.34,1.8863636363636365,132,9,False
85,0.9605954287754668,52.800000000000004,0.34,1.9090909090909092,132,9,False
86,0.9595342834025201,52.400000000000006,0.345,1.7557251908396947,131,9,False
87,0.9632767576268737,52.400000000000006,0.345,1.7633587786259541,131,9,False
88,0.9497659286814238,52.0,0.35,1.7153846153846153,130,9,False
89,0.943624490993281,51.6,0.355,1.6124031007751938,129,9,False
90,0.9436516980473629,51.6,0.355,1.6046511627906976,129,9,False
91,0.9459287898834963,51.6,0.355,1.5968992248062015,129,9,False
92,0.9411061127813078,51.6,0.355,1.503875968992248,129,9,False
93,0.9421401120710104,51.6,0.355,1.627906976744186,129,9,False
94,0.9434429822472101,51.2,0.36,1.59375,128,9,False
95,0.9398544524241598,51.2,0.36,1.640625,128,9,False
96,0.9438324467720094,51.2,0.36,1.75,128,9,False
97,0.9431724139175537,51.2,0.36,1.7265625,128,9,False
98,0.947605984849628,51.2,0.36,1.6875,128,9,False
99,0.9549612788252808,51.2,0.36,1.7265625,128,9,False
100,0.958563639062148,50.800000000000004,0.365,1.6771653543307086,127,9,False
101,0.9567630673934931,50.800000000000004,0.365,1.68503937007874,127,9,False
102,0.9558634898062831,50.400000000000006,0.37,1.5,126,9,False
103,0.9510537507778828,50.400000000000006,0.37,1.5952380952380953,126,9,False
104,0.9559255457126167,50.400000000000006,0.37,1.6111111111111112,126,9,False
105,0.9517137117995902,50.0,0.375,1.528,125,9,False
106,0.9487550153087374,49.6,0.38,1.5483870967741935,124,9,False
107,0.943756407278806,49.2,0.385,1.4390243902439024,123,9,False
108,0.9409226188106629,49.2,0.385,1.4146341463414633,123,9,False
109,0.935100850055979,49.2,0.385,1.4065040650406504,123,9,False
110,0.9324793165950399,49.2,0.385,1.4308943089430894,123,9,False
111,0.926667706104523,48.400000000000006,0.395,1.2231404958677685,121,9,False
112,0.9221305016206449,48.400000000000006,0.395,1.2644628099173554,121,9,False
113,0.9133758645894037,48.400000000000006,0.395,1.2231404958677685,121,9,False
114,0.91520947266165,48.400000000000006,0.395,1.256198347107438,121,9,False
115,0.9087323633240343,47.6,0.405,1.084033613445378,119,9,False
116,0.9171014119873581,47.6,0.405,1.0588235294117647,119,9,False
117,0.9159297579391212,47.6,0.405,1.050420168067227,119,9,False
118,0.9175401133791856,47.6,0.405,1.0672268907563025,119,9,False
119,0.918667970111841,47.6,0.405,1.1512605042016806,119,9,False
120,0.91145723770898,47.6,0.405,1.134453781512605,119,9,False
121,0.9054357942337851,47.6,0.405,1.1176470588235294,119,9,False
122,0.9131942711390876,47.6,0.405,1.2436974789915967,119,9,False
123,0.9236386420284185,47.6,0.405,1.2352941176470589,119,9,False
124,0.9202190882897007,47.6,0.405,1.218487394957983,119,9,False
125,0.9209530903438442,47.6,0.405,1.2436974789915967,119,9,False
126,0.9261472436336946,47.6,0.405,1.2352941176470589,119,9,False
127,0.9221689845564054,47.2,0.41,1.1101694915254237,118,9,False
128,0.917761697303711,46.800000000000004,0.415,1.0512820512820513,117,9,False
129,0.9136622446204627,46.400000000000006,0.42,1.0172413793103448,116,9,False
130,0.9136075032477364,46.400000000000006,0.42,0.9913793103448276,116,9,False
131,0.9146833273020253,46.400000000000006,0.42,1.0517241379310345,116,9,False
132,0.9156064466228421,46.400000000000006,0.42,1.0603448275862069,116,9,False
133,0.9158335215308263,46.400000000000006,0.42,1.1293103448275863,116,9,False
134,0.9114141520028098,46.0,0.425,1.0347826086956522,115,9,False
135,0.9058498735750309,45.6,0.43,0.8596491228070176,114,9,False
136,0.8984534769457491,45.2,0.435,0.7256637168141593,113,9,False
137,0.8993081681684229,45.2,0.435,0.6814159292035398,113,9,False
138,0.8998461586609663,45.2,0.435,0.7699115044247787,113,9,False
139,0.8994638013692312,45.2,0.435,0.7699115044247787,113,9,False
140,0.8998669449977083,45.2,0.435,0.7876106194690266,113,9,False
141,0.9004540632595165,45.2,0.435,0.8938053097345132,113,9,False
142,0.8945195191920366,44.800000000000004,0.44,0.7589285714285714,112,9,False
143,0.893218455284551,44.800000000000004,0.44,0.7142857142857143,112,9,False
144,0.8968305813545211,44.800000000000004,0.44,0.7946428571428571,112,9,False
145,0.8878511384569855,44.800000000000004,0.44,0.7946428571428571,112,9,False
146,0.894245041676542,44.800000000000004,0.44,0.8035714285714286,112,9,False
147,0.895696571530605,44.800000000000004,0.44,0.8125,112,9,False
148,0.8916267785540731,44.800000000000004,0.44,0.8214285714285714,112,9,False
149,0.8903072587920923,44.800000000000004,0.44,0.7767857142857143,112,9,False
150,0.8894943650946758,44.800000000000004,0.44,0.8482142857142857,112,9,False
151,0.8938161386360172,44.800000000000004,0.44,0.7678571428571429,112,9,False
152,0.8929018272827528,44.800000000000004,0.44,0.7857142857142857,112,9,False
153,0.8916457982109438,44.800000000000004,0.44,0.8125,112,9,False
154,0.8903789478212953,44.800000000000004,0.44,0.8125,112,9,False
155,0.8915429115610399,44.800000000000004,0.44,0.8482142857142857,112,9,False
156,0.8906378155410786,44.800000000000004,0.44,0.9017857142857143,112,9,False
157,0.892571125047634,44.800000000000004,0.44,0.8482142857142857,112,9,False
158,0.8930439264639353,44.800000000000004,0.44,0.8571428571428571,112,9,False
159,0.8931966108492962,44.800000000000004,0.44,0.875,112,9,False
160,0.8927860148919788,44.800000000000004,0.44,0.8839285714285714,112,9,False
161,0.8945733814852105,44.800000000000004,0.44,0.875,112,9,False
162,0.8921191304714542,44.800000000000004,0.44,0.8303571428571429,112,9,False
163,0.8918150213370628,44.800000000000004,0.44,0.7589285714285714,112,9,False
164,0.8922651457376223,44.800000000000004,0.44,0.7767857142857143,112,9,False
165,0.886010465917318,44.400000000000006,0.445,0.6756756756756757,111,9,False
166,0.8856450496966876,44.400000000000006,0.445,0.6936936936936937,111,9,False
167,0.8863277458330848,44.400000000000006,0.445,0.6936936936936937,111,9,False
168,0.885856207830354,44.400000000000006,0.445,0.6846846846846847,111,9,False
169,0.8869255292767655,44.400000000000006,0.445,0.6936936936936937,111,9,False
170,0.8859561437225016,44.400000000000006,0.445,0.6666666666666666,111,9,False
171,0.8823429524932002,44.400000000000006,0.445,0.6666666666666666,111,9,False
172,0.8808898307822857,44.400000000000006,0.445,0.6846846846846847,111,9,False
173,0.8794839678407894,44.400000000000006,0.445,0.6846846846846847,111,9,False
174,0.8732618489963031,44.400000000000006,0.445,0.7477477477477478,111,9,False
175,0.8795526843137386,44.400000000000006,0.445,0.7747747747747747,111,9,False
176,0.8901141565401248,44.400000000000006,0.445,0.7927927927927928,111,9,False
177,0.8812020091639444,44.400000000000006,0.445,0.7567567567567568,111,9,False
178,0.8798749585347257,44.400000000000006,0.445,0.7567567567567568,111,9,False
179,0.8707269031272746,44.0,0.45,0.6636363636363637,110,9,False
180,0.8687759029494476,44.0,0.45,0.6454545454545455,110,9,False
181,0.8703957457228829,44.0,0.45,0.6,110,9,False
182,0.8700136415191645,44.0,0.45,0.5636363636363636,110,9,False
183,0.8667605111186505,44.0,0.45,0.6727272727272727,110,9,False
184,0.8664170586674799,44.0,0.45,0.6636363636363637,110,9,False
185,0.8693894451773393,44.0,0.45,0.6727272727272727,110,9,False
186,0.8689841267674544,44.0,0.45,0.7090909090909091,110,9,False
187,0.8722367427970855,44.0,0.45,0.6181818181818182,110,9,False
188,0.8725739683416038,44.0,0.45,0.6363636363636364,110,9,False
189,0.8763818609792638,44.0,0.45,0.6363636363636364,110,9,False
190,0.8757230781050229,44.0,0.45,0.6363636363636364,110,9,False
191,0.8750222598074152,44.0,0.45,0.6,110,9,False
192,0.8742493070614571,44.0,0.45,0.6727272727272727,110,9,False
193,0.8734102964875576,44.0,0.45,0.7090909090909091,110,9,False
194,0.8757043934193618,44.0,0.45,0.7090909090909091,110,9,False
195,0.8752087442395551,44.0,0.45,0.7545454545454545,110,9,False
196,0.8738289484380019,44.0,0.45,0.7090909090909091,110,9,False
197,0.8755322937701396,44.0,0.45,0.7454545454545455,110,9,False
198,0.8757852608741367,44.0,0.45,0.7090909090909091,110,9,False
199,0.8727709704654418,44.0,0.45,0.7363636363636363,110,9,False
200,0.8752161480275841,44.0,0.45,0.7363636363636363,110,9,False
0,0.7046081921823933,80.0,0.0,0.0,200,10,False
1,0.7754245966106826,80.0,0.0,0.43,200,10,False
2,0.8456268778821492,80.0,0.0,0.82,200,10,False
3,0.895848099136791,80.0,0.0,1.05,200,10,False
4,0.9244256513941569,80.0,0.0,1.225,200,10,False
5,0.9587666039008497,80.0,0.0,1.445,200,10,False
6,0.9754893878854961,80.0,0.0,1.64,200,10,False
7,0.976948041471907,80.0,0.0,1.78,200,10,False
8,0.9840473979335835,80.0,0.0,1.99,200,10,False
9,0.9873077520883081,80.0,0.0,2.25,200,10,False
10,0.990722570059888,80.0,0.0,2.43,200,10,False
11,0.9920537396421509,80.0,0.0,2.655,200,10,False
12,0.9926142136939093,80.0,0.0,2.915,200,10,False
13,0.9974473753745313,80.0,0.0,3.175,200,10,False
14,0.9967253757048096,80.0,0.0,3.36,200,10,False
15,0.9966274052960126,80.0,0.0,3.6,200,10,False
16,0.9974749186104092,75.2,0.06,3.106382978723404,188,10,False
17,0.9985446432762002,75.2,0.06,3.24468085106383,188,10,False
18,0.9979007465576464,74.4,0.07,3.274193548387097,186,10,False
19,0.9982226769159549,74.0,0.075,3.3567567567567567,185,10,False
20,0.9978710412719698,73.60000000000001,0.08,3.4402173913043477,184,10,False
21,0.9978239722964086,72.8,0.09,3.4450549450549453,182,10,False
22,0.9978239722965789,72.8,0.09,3.4835164835164836,182,10,False
23,0.997823981947318,72.8,0.09,3.5494505494505493,182,10,False
24,0.9977753031397166,72.0,0.1,3.5833333333333335,180,10,False
25,0.9977753031397166,72.0,0.1,3.661111111111111,180,10,False
26,0.9973592672367102,71.60000000000001,0.105,3.782122905027933,179,10,False
27,0.996402607233835,70.8,0.115,3.7344632768361583,177,10,False
28,0.9952704483235312,70.0,0.125,3.6285714285714286,175,10,False
29,0.9952704483235312,70.0,0.125,3.8,175,10,False
30,0.9939507634776721,69.2,0.135,3.6820809248554913,173,10,False
31,0.9939507634776721,69.2,0.135,3.6358381502890174,173,10,False
32,0.9938079899999068,68.4,0.145,3.6608187134502925,171,10,False
33,0.992249648106726,67.60000000000001,0.155,3.5857988165680474,169,10,False
34,0.991388659367709,67.2,0.16,3.613095238095238,168,10,False
35,0.9911789783712347,66.4,0.17,3.4819277108433737,166,10,False
36,0.9899947363899047,65.2,0.185,3.411042944785276,163,10,False
37,0.9889651794680517,64.8,0.19,3.3580246913580245,162,10,False
38,0.9886859966642588,64.0,0.2,3.2125,160,10,False
39,0.9886859966642588,64.0,0.2,3.275,160,10,False
40,0.9863675817102862,63.2,0.21,3.132911392405063,158,10,False
41,0.9872405997450995,62.800000000000004,0.215,3.082802547770701,157,10,False
42,0.9856449849875457,61.6,0.23,2.8766233766233764,154,10,False
43,0.9874559494365102,60.800000000000004,0.24,2.7171052631578947,152,10,False
44,0.9874559494365102,60.800000000000004,0.24,2.6315789473684212,152,10,False
45,0.9861992301449682,60.400000000000006,0.245,2.596026490066225,151,10,False
46,0.9848632166730332,60.0,0.25,2.486666666666667,150,10,False
47,0.9848632166730332,60.0,0.25,2.533333333333333,150,10,False
48,0.9834447830343207,59.6,0.255,2.5033557046979866,149,10,False
49,0.9834447830343207,59.6,0.255,2.5906040268456376,149,10,False
50,0.9834447830343207,59.6,0.255,2.6442953020134228,149,10,False
51,0.9819406553829697,59.2,0.26,2.722972972972973,148,10,False
52,0.9829873125544718,58.800000000000004,0.265,2.6054421768707483,147,10,False
53,0.9829873125544718,58.800000000000004,0.265,2.5850340136054424,147,10,False
54,0.9814377801697519,58.400000000000006,0.27,2.6164383561643834,146,10,False
55,0.9797958971132706,58.0,0.275,2.503448275862069,145,10,False
56,0.9797958971132706,58.0,0.275,2.4482758620689653,145,10,False
57,0.9797958971132706,58.0,0.275,2.462068965517241,145,10,False
58,0.9797958971132706,58.0,0.275,2.503448275862069,145,10,False
59,0.9780578828587924,57.6,0.28,2.451388888888889,144,10,False
60,0.9762197687616869,57.2,0.285,2.3496503496503496,143,10,False
61,0.9762197687616869,57.2,0.285,2.300699300699301,143,10,False
62,0.9742773862265492,56.800000000000004,0.29,2.2464788732394365,142,10,False
63,0.9742773862265492,56.800000000000004,0.29,2.2746478873239435,142,10,False
64,0.9742773862265492,56.800000000000004,0.29,2.183098591549296,142,10,False
65,0.9742773862265492,56.800000000000004,0.29,2.1056338028169015,142,10,False
66,0.9742773862265492,56.800000000000004,0.29,2.1549295774647885,142,10,False
67,0.9742773862265492,56.800000000000004,0.29,2.1549295774647885,142,10,False
68,0.9722263539400741,56.400000000000006,0.295,2.0921985815602837,141,10,False
69,0.9722263539400741,56.400000000000006,0.295,2.141843971631206,141,10,False
70,0.9700620640779984,56.0,0.3,2.0428571428571427,140,10,False
71,0.9700620640779984,56.0,0.3,2.0285714285714285,140,10,False
72,0.9700620640779984,56.0,0.3,2.0214285714285714,140,10,False
73,0.9677796673841867,55.6,0.305,1.9280575539568345,139,10,False
74,0.965374057007587,55.2,0.31,1.7826086956521738,138,10,False
75,0.965374057007587,55.2,0.31,1.7608695652173914,138,10,False
76,0.965374057007587,55.2,0.31,1.7608695652173914,138,10,False
77,0.965374057007587,55.2,0.31,1.8623188405797102,138,10,False
78,0.9628398509688268,54.800000000000004,0.315,1.7007299270072993,137,10,False
79,0.9628398509688268,54.800000000000004,0.315,1.7372262773722629,137,10,False
80,0.9601713731120841,54.400000000000006,0.32,1.6985294117647058,136,10,False
81,0.9601713731120841,54.400000000000006,0.32,1.7941176470588236,136,10,False
82,0.9601713731120841,54.400000000000006,0.32,1.7426470588235294,136,10,False
83,0.9601713731120841,54.400000000000006,0.32,1.6838235294117647,136,10,False
84,0.9601713731120841,54.400000000000006,0.32,1.6691176470588236,136,10,False
85,0.9601713731120841,54.400000000000006,0.32,1.7426470588235294,136,10,False
86,0.9617085847180731,54.0,0.325,1.6296296296296295,135,10,False
87,0.9560409819700658,53.2,0.335,1.4511278195488722,133,10,False
88,0.9560409819700658,53.2,0.335,1.4661654135338347,133,10,False
89,0.9560409819700658,53.2,0.335,1.4962406015037595,133,10,False
90,0.9529809208191756,52.800000000000004,0.34,1.3636363636363635,132,10,False
91,0.9529809208191756,52.800000000000004,0.34,1.3636363636363635,132,10,False
92,0.9529809208191756,52.800000000000004,0.34,1.3409090909090908,132,10,False
93,0.9529809208191756,52.800000000000004,0.34,1.4545454545454546,132,10,False
94,0.9529809208191756,52.800000000000004,0.34,1.5075757575757576,132,10,False
95,0.9529809208191756,52.800000000000004,0.34,1.5151515151515151,132,10,False
96,0.9529809208191756,52.800000000000004,0.34,1.5606060606060606,132,10,False
97,0.9529809208191756,52.800000000000004,0.34,1.4696969696969697,132,10,False
98,0.9529809208191756,52.800000000000004,0.34,1.4772727272727273,132,10,False
99,0.9529809208191756,52.800000000000004,0.34,1.4924242424242424,132,10,False
100,0.9497606726714981,52.400000000000006,0.345,1.3587786259541985,131,10,False
101,0.9497606726714981,52.400000000000006,0.345,1.3435114503816794,131,10,False
102,0.9497606726714981,52.400000000000006,0.345,1.4198473282442747,131,10,False
103,0.9514859136040766,52.0,0.35,1.353846153846154,130,10,False
104,0.9514859136040766,52.0,0.35,1.376923076923077,130,10,False
105,0.9514859136040766,52.0,0.35,1.4461538461538461,130,10,False
106,0.9514859136040766,52.0,0.35,1.4923076923076923,130,10,False
